case_id,arch,fdi,tooth_id,npz_path,split
089,U,27,14,samples\089_U_t27.npz,train
089,L,31,8,samples\089_L_t31.npz,train
089,L,32,9,samples\089_L_t32.npz,train
089,L,33,10,samples\089_L_t33.npz,train
089,L,34,11,samples\089_L_t34.npz,train
089,L,35,12,samples\089_L_t35.npz,train
089,L,36,13,samples\089_L_t36.npz,train
089,L,37,14,samples\089_L_t37.npz,train
089,L,41,1,samples\089_L_t41.npz,train
089,L,42,2,samples\089_L_t42.npz,train
089,L,43,3,samples\089_L_t43.npz,train
089,L,44,4,samples\089_L_t44.npz,train
089,L,45,5,samples\089_L_t45.npz,train
089,L,46,6,samples\089_L_t46.npz,train
089,L,47,7,samples\089_L_t47.npz,train
090,U,11,1,samples\090_U_t11.npz,train
090,U,12,2,samples\090_U_t12.npz,train
090,U,13,3,samples\090_U_t13.npz,train
090,U,14,4,samples\090_U_t14.npz,train
090,U,15,5,samples\090_U_t15.npz,train
090,U,16,6,samples\090_U_t16.npz,train
090,U,17,7,samples\090_U_t17.npz,train
090,U,21,8,samples\090_U_t21.npz,train
090,U,22,9,samples\090_U_t22.npz,train
090,U,23,10,samples\090_U_t23.npz,train
090,U,24,11,samples\090_U_t24.npz,train
090,U,25,12,samples\090_U_t25.npz,train
090,U,26,13,samples\090_U_t26.npz,train
090,U,27,14,samples\090_U_t27.npz,train
090,L,31,8,samples\090_L_t31.npz,train
090,L,32,9,samples\090_L_t32.npz,train
090,L,33,10,samples\090_L_t33.npz,train
090,L,34,11,samples\090_L_t34.npz,train
090,L,35,12,samples\090_L_t35.npz,train
090,L,36,13,samples\090_L_t36.npz,train
090,L,37,14,samples\090_L_t37.npz,train
090,L,41,1,samples\090_L_t41.npz,train
090,L,42,2,samples\090_L_t42.npz,train
090,L,43,3,samples\090_L_t43.npz,train
090,L,44,4,samples\090_L_t44.npz,train
090,L,45,5,samples\090_L_t45.npz,train
090,L,46,6,samples\090_L_t46.npz,train
090,L,47,7,samples\090_L_t47.npz,train
091,U,11,1,samples\091_U_t11.npz,train
091,U,12,2,samples\091_U_t12.npz,train
091,U,13,3,samples\091_U_t13.npz,train
091,U,14,4,samples\091_U_t14.npz,train
091,U,15,5,samples\091_U_t15.npz,train
091,U,16,6,samples\091_U_t16.npz,train
091,U,17,7,samples\091_U_t17.npz,train
091,U,21,8,samples\091_U_t21.npz,train
091,U,22,9,samples\091_U_t22.npz,train
091,U,23,10,samples\091_U_t23.npz,train
091,U,24,11,samples\091_U_t24.npz,train
091,U,25,12,samples\091_U_t25.npz,train
091,U,26,13,samples\091_U_t26.npz,train
091,U,27,14,samples\091_U_t27.npz,train
091,L,31,8,samples\091_L_t31.npz,train
091,L,32,9,samples\091_L_t32.npz,train
091,L,33,10,samples\091_L_t33.npz,train
091,L,34,11,samples\091_L_t34.npz,train
091,L,35,12,samples\091_L_t35.npz,train
091,L,36,13,samples\091_L_t36.npz,train
091,L,37,14,samples\091_L_t37.npz,train
091,L,42,2,samples\091_L_t42.npz,train
091,L,43,3,samples\091_L_t43.npz,train
091,L,44,4,samples\091_L_t44.npz,train
091,L,45,5,samples\091_L_t45.npz,train
091,L,46,6,samples\091_L_t46.npz,train
091,L,47,7,samples\091_L_t47.npz,train
092,U,11,1,samples\092_U_t11.npz,train
092,U,12,2,samples\092_U_t12.npz,train
092,U,13,3,samples\092_U_t13.npz,train
092,U,14,4,samples\092_U_t14.npz,train
092,U,15,5,samples\092_U_t15.npz,train
092,U,16,6,samples\092_U_t16.npz,train
092,U,17,7,samples\092_U_t17.npz,train
092,U,21,8,samples\092_U_t21.npz,train
092,U,22,9,samples\092_U_t22.npz,train
092,U,23,10,samples\092_U_t23.npz,train
092,U,24,11,samples\092_U_t24.npz,train
092,U,25,12,samples\092_U_t25.npz,train
092,U,26,13,samples\092_U_t26.npz,train
092,U,27,14,samples\092_U_t27.npz,train
092,L,31,8,samples\092_L_t31.npz,train
092,L,32,9,samples\092_L_t32.npz,train
092,L,33,10,samples\092_L_t33.npz,train
092,L,34,11,samples\092_L_t34.npz,train
092,L,35,12,samples\092_L_t35.npz,train
092,L,36,13,samples\092_L_t36.npz,train
092,L,37,14,samples\092_L_t37.npz,train
092,L,41,1,samples\092_L_t41.npz,train
092,L,42,2,samples\092_L_t42.npz,train
092,L,43,3,samples\092_L_t43.npz,train
092,L,44,4,samples\092_L_t44.npz,train
092,L,45,5,samples\092_L_t45.npz,train
092,L,46,6,samples\092_L_t46.npz,train
092,L,47,7,samples\092_L_t47.npz,train
093,U,11,1,samples\093_U_t11.npz,train
093,U,12,2,samples\093_U_t12.npz,train
093,U,13,3,samples\093_U_t13.npz,train
093,U,14,4,samples\093_U_t14.npz,train
093,U,15,5,samples\093_U_t15.npz,train
093,U,16,6,samples\093_U_t16.npz,train
093,U,17,7,samples\093_U_t17.npz,train
093,U,21,8,samples\093_U_t21.npz,train
093,U,22,9,samples\093_U_t22.npz,train
093,U,23,10,samples\093_U_t23.npz,train
093,U,24,11,samples\093_U_t24.npz,train
093,U,25,12,samples\093_U_t25.npz,train
093,U,26,13,samples\093_U_t26.npz,train
093,U,27,14,samples\093_U_t27.npz,train
093,L,31,8,samples\093_L_t31.npz,train
093,L,32,9,samples\093_L_t32.npz,train
093,L,33,10,samples\093_L_t33.npz,train
093,L,34,11,samples\093_L_t34.npz,train
093,L,35,12,samples\093_L_t35.npz,train
093,L,36,13,samples\093_L_t36.npz,train
093,L,37,14,samples\093_L_t37.npz,train
093,L,41,1,samples\093_L_t41.npz,train
093,L,42,2,samples\093_L_t42.npz,train
093,L,43,3,samples\093_L_t43.npz,train
093,L,44,4,samples\093_L_t44.npz,train
093,L,45,5,samples\093_L_t45.npz,train
093,L,46,6,samples\093_L_t46.npz,train
093,L,47,7,samples\093_L_t47.npz,train
094,U,11,1,samples\094_U_t11.npz,train
094,U,12,2,samples\094_U_t12.npz,train
094,U,13,3,samples\094_U_t13.npz,train
094,U,14,4,samples\094_U_t14.npz,train
094,U,15,5,samples\094_U_t15.npz,train
094,U,16,6,samples\094_U_t16.npz,train
094,U,17,7,samples\094_U_t17.npz,train
094,U,21,8,samples\094_U_t21.npz,train
094,U,22,9,samples\094_U_t22.npz,train
094,U,23,10,samples\094_U_t23.npz,train
094,U,24,11,samples\094_U_t24.npz,train
094,U,25,12,samples\094_U_t25.npz,train
094,U,26,13,samples\094_U_t26.npz,train
094,U,27,14,samples\094_U_t27.npz,train
094,L,31,8,samples\094_L_t31.npz,train
094,L,32,9,samples\094_L_t32.npz,train
094,L,33,10,samples\094_L_t33.npz,train
094,L,34,11,samples\094_L_t34.npz,train
094,L,35,12,samples\094_L_t35.npz,train
094,L,36,13,samples\094_L_t36.npz,train
094,L,37,14,samples\094_L_t37.npz,train
094,L,41,1,samples\094_L_t41.npz,train
094,L,42,2,samples\094_L_t42.npz,train
094,L,43,3,samples\094_L_t43.npz,train
094,L,44,4,samples\094_L_t44.npz,train
094,L,45,5,samples\094_L_t45.npz,train
094,L,46,6,samples\094_L_t46.npz,train
094,L,47,7,samples\094_L_t47.npz,train
095,U,11,1,samples\095_U_t11.npz,train
095,U,12,2,samples\095_U_t12.npz,train
095,U,13,3,samples\095_U_t13.npz,train
095,U,14,4,samples\095_U_t14.npz,train
095,U,15,5,samples\095_U_t15.npz,train
095,U,16,6,samples\095_U_t16.npz,train
095,U,17,7,samples\095_U_t17.npz,train
095,U,21,8,samples\095_U_t21.npz,train
095,U,22,9,samples\095_U_t22.npz,train
095,U,23,10,samples\095_U_t23.npz,train
095,U,24,11,samples\095_U_t24.npz,train
095,U,25,12,samples\095_U_t25.npz,train
095,U,26,13,samples\095_U_t26.npz,train
095,U,27,14,samples\095_U_t27.npz,train
095,L,31,8,samples\095_L_t31.npz,train
095,L,32,9,samples\095_L_t32.npz,train
095,L,33,10,samples\095_L_t33.npz,train
095,L,34,11,samples\095_L_t34.npz,train
095,L,35,12,samples\095_L_t35.npz,train
095,L,36,13,samples\095_L_t36.npz,train
095,L,37,14,samples\095_L_t37.npz,train
095,L,41,1,samples\095_L_t41.npz,train
095,L,42,2,samples\095_L_t42.npz,train
095,L,43,3,samples\095_L_t43.npz,train
095,L,44,4,samples\095_L_t44.npz,train
095,L,45,5,samples\095_L_t45.npz,train
095,L,46,6,samples\095_L_t46.npz,train
095,L,47,7,samples\095_L_t47.npz,train
096,U,11,1,samples\096_U_t11.npz,train
096,U,12,2,samples\096_U_t12.npz,train
096,U,13,3,samples\096_U_t13.npz,train
096,U,14,4,samples\096_U_t14.npz,train
096,U,15,5,samples\096_U_t15.npz,train
096,U,16,6,samples\096_U_t16.npz,train
096,U,17,7,samples\096_U_t17.npz,train
096,U,21,8,samples\096_U_t21.npz,train
096,U,22,9,samples\096_U_t22.npz,train
096,U,23,10,samples\096_U_t23.npz,train
096,U,24,11,samples\096_U_t24.npz,train
096,U,25,12,samples\096_U_t25.npz,train
096,U,26,13,samples\096_U_t26.npz,train
096,U,27,14,samples\096_U_t27.npz,train
096,L,31,8,samples\096_L_t31.npz,train
096,L,32,9,samples\096_L_t32.npz,train
096,L,33,10,samples\096_L_t33.npz,train
096,L,34,11,samples\096_L_t34.npz,train
096,L,35,12,samples\096_L_t35.npz,train
096,L,36,13,samples\096_L_t36.npz,train
096,L,37,14,samples\096_L_t37.npz,train
096,L,41,1,samples\096_L_t41.npz,train
096,L,42,2,samples\096_L_t42.npz,train
096,L,43,3,samples\096_L_t43.npz,train
096,L,44,4,samples\096_L_t44.npz,train
096,L,45,5,samples\096_L_t45.npz,train
096,L,46,6,samples\096_L_t46.npz,train
096,L,47,7,samples\096_L_t47.npz,train
097,U,11,1,samples\097_U_t11.npz,train
097,U,12,2,samples\097_U_t12.npz,train
097,U,13,3,samples\097_U_t13.npz,train
097,U,14,4,samples\097_U_t14.npz,train
097,U,15,5,samples\097_U_t15.npz,train
097,U,16,6,samples\097_U_t16.npz,train
097,U,17,7,samples\097_U_t17.npz,train
097,U,21,8,samples\097_U_t21.npz,train
097,U,22,9,samples\097_U_t22.npz,train
097,U,23,10,samples\097_U_t23.npz,train
097,U,24,11,samples\097_U_t24.npz,train
097,U,25,12,samples\097_U_t25.npz,train
097,U,26,13,samples\097_U_t26.npz,train
097,U,27,14,samples\097_U_t27.npz,train
097,L,31,8,samples\097_L_t31.npz,train
097,L,32,9,samples\097_L_t32.npz,train
097,L,33,10,samples\097_L_t33.npz,train
097,L,34,11,samples\097_L_t34.npz,train
097,L,35,12,samples\097_L_t35.npz,train
097,L,36,13,samples\097_L_t36.npz,train
097,L,37,14,samples\097_L_t37.npz,train
097,L,41,1,samples\097_L_t41.npz,train
097,L,42,2,samples\097_L_t42.npz,train
097,L,43,3,samples\097_L_t43.npz,train
097,L,44,4,samples\097_L_t44.npz,train
097,L,45,5,samples\097_L_t45.npz,train
097,L,46,6,samples\097_L_t46.npz,train
097,L,47,7,samples\097_L_t47.npz,train
098,U,11,1,samples\098_U_t11.npz,train
098,U,12,2,samples\098_U_t12.npz,train
098,U,13,3,samples\098_U_t13.npz,train
098,U,14,4,samples\098_U_t14.npz,train
098,U,15,5,samples\098_U_t15.npz,train
098,U,16,6,samples\098_U_t16.npz,train
098,U,17,7,samples\098_U_t17.npz,train
098,U,21,8,samples\098_U_t21.npz,train
098,U,22,9,samples\098_U_t22.npz,train
098,U,23,10,samples\098_U_t23.npz,train
098,U,24,11,samples\098_U_t24.npz,train
098,U,25,12,samples\098_U_t25.npz,train
098,U,26,13,samples\098_U_t26.npz,train
098,U,27,14,samples\098_U_t27.npz,train
098,L,31,8,samples\098_L_t31.npz,train
098,L,32,9,samples\098_L_t32.npz,train
098,L,33,10,samples\098_L_t33.npz,train
098,L,34,11,samples\098_L_t34.npz,train
098,L,35,12,samples\098_L_t35.npz,train
098,L,36,13,samples\098_L_t36.npz,train
098,L,37,14,samples\098_L_t37.npz,train
098,L,41,1,samples\098_L_t41.npz,train
098,L,42,2,samples\098_L_t42.npz,train
098,L,43,3,samples\098_L_t43.npz,train
098,L,44,4,samples\098_L_t44.npz,train
098,L,45,5,samples\098_L_t45.npz,train
098,L,46,6,samples\098_L_t46.npz,train
098,L,47,7,samples\098_L_t47.npz,train
099,U,11,1,samples\099_U_t11.npz,train
099,U,12,2,samples\099_U_t12.npz,train
099,U,13,3,samples\099_U_t13.npz,train
099,U,14,4,samples\099_U_t14.npz,train
099,U,15,5,samples\099_U_t15.npz,train
099,U,16,6,samples\099_U_t16.npz,train
099,U,17,7,samples\099_U_t17.npz,train
099,U,21,8,samples\099_U_t21.npz,train
099,U,22,9,samples\099_U_t22.npz,train
099,U,23,10,samples\099_U_t23.npz,train
099,U,24,11,samples\099_U_t24.npz,train
099,U,25,12,samples\099_U_t25.npz,train
099,U,26,13,samples\099_U_t26.npz,train
099,U,27,14,samples\099_U_t27.npz,train
099,L,31,8,samples\099_L_t31.npz,train
099,L,32,9,samples\099_L_t32.npz,train
099,L,33,10,samples\099_L_t33.npz,train
099,L,34,11,samples\099_L_t34.npz,train
099,L,35,12,samples\099_L_t35.npz,train
099,L,36,13,samples\099_L_t36.npz,train
099,L,37,14,samples\099_L_t37.npz,train
099,L,41,1,samples\099_L_t41.npz,train
099,L,42,2,samples\099_L_t42.npz,train
099,L,43,3,samples\099_L_t43.npz,train
099,L,44,4,samples\099_L_t44.npz,train
099,L,45,5,samples\099_L_t45.npz,train
099,L,46,6,samples\099_L_t46.npz,train
099,L,47,7,samples\099_L_t47.npz,train
100,U,11,1,samples\100_U_t11.npz,train
100,U,12,2,samples\100_U_t12.npz,train
100,U,13,3,samples\100_U_t13.npz,train
100,U,14,4,samples\100_U_t14.npz,train
100,U,15,5,samples\100_U_t15.npz,train
100,U,16,6,samples\100_U_t16.npz,train
100,U,17,7,samples\100_U_t17.npz,train
100,U,21,8,samples\100_U_t21.npz,train
100,U,22,9,samples\100_U_t22.npz,train
100,U,23,10,samples\100_U_t23.npz,train
100,U,24,11,samples\100_U_t24.npz,train
100,U,25,12,samples\100_U_t25.npz,train
100,U,26,13,samples\100_U_t26.npz,train
100,U,27,14,samples\100_U_t27.npz,train
100,L,31,8,samples\100_L_t31.npz,train
100,L,32,9,samples\100_L_t32.npz,train
100,L,33,10,samples\100_L_t33.npz,train
100,L,34,11,samples\100_L_t34.npz,train
100,L,35,12,samples\100_L_t35.npz,train
100,L,36,13,samples\100_L_t36.npz,train
100,L,37,14,samples\100_L_t37.npz,train
100,L,41,1,samples\100_L_t41.npz,train
100,L,42,2,samples\100_L_t42.npz,train
100,L,43,3,samples\100_L_t43.npz,train
100,L,44,4,samples\100_L_t44.npz,train
100,L,45,5,samples\100_L_t45.npz,train
100,L,46,6,samples\100_L_t46.npz,train
100,L,47,7,samples\100_L_t47.npz,train
101,U,11,1,samples\101_U_t11.npz,train
101,U,12,2,samples\101_U_t12.npz,train
101,U,13,3,samples\101_U_t13.npz,train
101,U,14,4,samples\101_U_t14.npz,train
101,U,15,5,samples\101_U_t15.npz,train
101,U,16,6,samples\101_U_t16.npz,train
101,U,17,7,samples\101_U_t17.npz,train
101,U,21,8,samples\101_U_t21.npz,train
101,U,22,9,samples\101_U_t22.npz,train
101,U,23,10,samples\101_U_t23.npz,train
101,U,24,11,samples\101_U_t24.npz,train
101,U,25,12,samples\101_U_t25.npz,train
101,U,26,13,samples\101_U_t26.npz,train
101,U,27,14,samples\101_U_t27.npz,train
101,L,31,8,samples\101_L_t31.npz,train
101,L,32,9,samples\101_L_t32.npz,train
101,L,33,10,samples\101_L_t33.npz,train
101,L,34,11,samples\101_L_t34.npz,train
101,L,35,12,samples\101_L_t35.npz,train
101,L,36,13,samples\101_L_t36.npz,train
101,L,37,14,samples\101_L_t37.npz,train
101,L,41,1,samples\101_L_t41.npz,train
101,L,42,2,samples\101_L_t42.npz,train
101,L,43,3,samples\101_L_t43.npz,train
101,L,44,4,samples\101_L_t44.npz,train
101,L,45,5,samples\101_L_t45.npz,train
101,L,46,6,samples\101_L_t46.npz,train
101,L,47,7,samples\101_L_t47.npz,train
102,U,11,1,samples\102_U_t11.npz,train
102,U,12,2,samples\102_U_t12.npz,train
102,U,13,3,samples\102_U_t13.npz,train
102,U,14,4,samples\102_U_t14.npz,train
102,U,15,5,samples\102_U_t15.npz,train
102,U,16,6,samples\102_U_t16.npz,train
102,U,17,7,samples\102_U_t17.npz,train
102,U,21,8,samples\102_U_t21.npz,train
102,U,22,9,samples\102_U_t22.npz,train
102,U,23,10,samples\102_U_t23.npz,train
102,U,24,11,samples\102_U_t24.npz,train
102,U,25,12,samples\102_U_t25.npz,train
102,U,26,13,samples\102_U_t26.npz,train
102,U,27,14,samples\102_U_t27.npz,train
102,L,31,8,samples\102_L_t31.npz,train
102,L,32,9,samples\102_L_t32.npz,train
102,L,33,10,samples\102_L_t33.npz,train
102,L,34,11,samples\102_L_t34.npz,train
102,L,35,12,samples\102_L_t35.npz,train
102,L,36,13,samples\102_L_t36.npz,train
102,L,37,14,samples\102_L_t37.npz,train
102,L,41,1,samples\102_L_t41.npz,train
102,L,42,2,samples\102_L_t42.npz,train
102,L,43,3,samples\102_L_t43.npz,train
102,L,44,4,samples\102_L_t44.npz,train
102,L,45,5,samples\102_L_t45.npz,train
102,L,46,6,samples\102_L_t46.npz,train
102,L,47,7,samples\102_L_t47.npz,train
103,U,11,1,samples\103_U_t11.npz,train
103,U,12,2,samples\103_U_t12.npz,train
103,U,13,3,samples\103_U_t13.npz,train
103,U,14,4,samples\103_U_t14.npz,train
103,U,15,5,samples\103_U_t15.npz,train
103,U,16,6,samples\103_U_t16.npz,train
103,U,17,7,samples\103_U_t17.npz,train
103,U,21,8,samples\103_U_t21.npz,train
103,U,22,9,samples\103_U_t22.npz,train
103,U,23,10,samples\103_U_t23.npz,train
103,U,24,11,samples\103_U_t24.npz,train
103,U,25,12,samples\103_U_t25.npz,train
103,U,26,13,samples\103_U_t26.npz,train
103,U,27,14,samples\103_U_t27.npz,train
103,L,31,8,samples\103_L_t31.npz,train
103,L,32,9,samples\103_L_t32.npz,train
103,L,33,10,samples\103_L_t33.npz,train
103,L,34,11,samples\103_L_t34.npz,train
103,L,35,12,samples\103_L_t35.npz,train
103,L,36,13,samples\103_L_t36.npz,train
103,L,37,14,samples\103_L_t37.npz,train
103,L,41,1,samples\103_L_t41.npz,train
103,L,42,2,samples\103_L_t42.npz,train
103,L,43,3,samples\103_L_t43.npz,train
103,L,44,4,samples\103_L_t44.npz,train
103,L,45,5,samples\103_L_t45.npz,train
103,L,46,6,samples\103_L_t46.npz,train
103,L,47,7,samples\103_L_t47.npz,train
104,U,11,1,samples\104_U_t11.npz,train
104,U,12,2,samples\104_U_t12.npz,train
104,U,13,3,samples\104_U_t13.npz,train
104,U,14,4,samples\104_U_t14.npz,train
104,U,15,5,samples\104_U_t15.npz,train
104,U,16,6,samples\104_U_t16.npz,train
104,U,17,7,samples\104_U_t17.npz,train
104,U,21,8,samples\104_U_t21.npz,train
104,U,22,9,samples\104_U_t22.npz,train
104,U,23,10,samples\104_U_t23.npz,train
104,U,24,11,samples\104_U_t24.npz,train
104,U,25,12,samples\104_U_t25.npz,train
104,U,26,13,samples\104_U_t26.npz,train
104,U,27,14,samples\104_U_t27.npz,train
104,L,31,8,samples\104_L_t31.npz,train
104,L,32,9,samples\104_L_t32.npz,train
104,L,33,10,samples\104_L_t33.npz,train
104,L,34,11,samples\104_L_t34.npz,train
104,L,35,12,samples\104_L_t35.npz,train
104,L,36,13,samples\104_L_t36.npz,train
104,L,37,14,samples\104_L_t37.npz,train
104,L,41,1,samples\104_L_t41.npz,train
104,L,42,2,samples\104_L_t42.npz,train
104,L,43,3,samples\104_L_t43.npz,train
104,L,44,4,samples\104_L_t44.npz,train
104,L,45,5,samples\104_L_t45.npz,train
104,L,46,6,samples\104_L_t46.npz,train
104,L,47,7,samples\104_L_t47.npz,train
105,U,11,1,samples\105_U_t11.npz,train
105,U,12,2,samples\105_U_t12.npz,train
105,U,13,3,samples\105_U_t13.npz,train
105,U,14,4,samples\105_U_t14.npz,train
105,U,15,5,samples\105_U_t15.npz,train
105,U,16,6,samples\105_U_t16.npz,train
105,U,17,7,samples\105_U_t17.npz,train
105,U,21,8,samples\105_U_t21.npz,train
105,U,22,9,samples\105_U_t22.npz,train
105,U,23,10,samples\105_U_t23.npz,train
105,U,24,11,samples\105_U_t24.npz,train
105,U,25,12,samples\105_U_t25.npz,train
105,U,26,13,samples\105_U_t26.npz,train
105,U,27,14,samples\105_U_t27.npz,train
105,L,31,8,samples\105_L_t31.npz,train
105,L,32,9,samples\105_L_t32.npz,train
105,L,33,10,samples\105_L_t33.npz,train
105,L,34,11,samples\105_L_t34.npz,train
105,L,35,12,samples\105_L_t35.npz,train
105,L,36,13,samples\105_L_t36.npz,train
105,L,37,14,samples\105_L_t37.npz,train
105,L,41,1,samples\105_L_t41.npz,train
105,L,42,2,samples\105_L_t42.npz,train
105,L,43,3,samples\105_L_t43.npz,train
105,L,44,4,samples\105_L_t44.npz,train
105,L,45,5,samples\105_L_t45.npz,train
105,L,46,6,samples\105_L_t46.npz,train
105,L,47,7,samples\105_L_t47.npz,train
106,U,11,1,samples\106_U_t11.npz,train
106,U,12,2,samples\106_U_t12.npz,train
106,U,13,3,samples\106_U_t13.npz,train
106,U,14,4,samples\106_U_t14.npz,train
106,U,15,5,samples\106_U_t15.npz,train
106,U,16,6,samples\106_U_t16.npz,train
106,U,17,7,samples\106_U_t17.npz,train
106,U,21,8,samples\106_U_t21.npz,train
106,U,22,9,samples\106_U_t22.npz,train
106,U,23,10,samples\106_U_t23.npz,train
106,U,24,11,samples\106_U_t24.npz,train
106,U,25,12,samples\106_U_t25.npz,train
106,U,26,13,samples\106_U_t26.npz,train
106,U,27,14,samples\106_U_t27.npz,train
106,L,31,8,samples\106_L_t31.npz,train
106,L,32,9,samples\106_L_t32.npz,train
106,L,33,10,samples\106_L_t33.npz,train
106,L,34,11,samples\106_L_t34.npz,train
106,L,35,12,samples\106_L_t35.npz,train
106,L,36,13,samples\106_L_t36.npz,train
106,L,37,14,samples\106_L_t37.npz,train
106,L,41,1,samples\106_L_t41.npz,train
106,L,42,2,samples\106_L_t42.npz,train
106,L,43,3,samples\106_L_t43.npz,train
106,L,44,4,samples\106_L_t44.npz,train
106,L,45,5,samples\106_L_t45.npz,train
106,L,46,6,samples\106_L_t46.npz,train
106,L,47,7,samples\106_L_t47.npz,train
107,U,11,1,samples\107_U_t11.npz,train
107,U,12,2,samples\107_U_t12.npz,train
107,U,13,3,samples\107_U_t13.npz,train
107,U,14,4,samples\107_U_t14.npz,train
107,U,15,5,samples\107_U_t15.npz,train
107,U,16,6,samples\107_U_t16.npz,train
107,U,17,7,samples\107_U_t17.npz,train
107,U,21,8,samples\107_U_t21.npz,train
107,U,22,9,samples\107_U_t22.npz,train
107,U,23,10,samples\107_U_t23.npz,train
107,U,24,11,samples\107_U_t24.npz,train
107,U,25,12,samples\107_U_t25.npz,train
107,U,26,13,samples\107_U_t26.npz,train
107,U,27,14,samples\107_U_t27.npz,train
107,L,31,8,samples\107_L_t31.npz,train
107,L,32,9,samples\107_L_t32.npz,train
107,L,33,10,samples\107_L_t33.npz,train
107,L,34,11,samples\107_L_t34.npz,train
107,L,35,12,samples\107_L_t35.npz,train
107,L,36,13,samples\107_L_t36.npz,train
107,L,37,14,samples\107_L_t37.npz,train
107,L,41,1,samples\107_L_t41.npz,train
107,L,42,2,samples\107_L_t42.npz,train
107,L,43,3,samples\107_L_t43.npz,train
107,L,44,4,samples\107_L_t44.npz,train
107,L,45,5,samples\107_L_t45.npz,train
107,L,46,6,samples\107_L_t46.npz,train
107,L,47,7,samples\107_L_t47.npz,train
108,U,11,1,samples\108_U_t11.npz,train
108,U,12,2,samples\108_U_t12.npz,train
108,U,13,3,samples\108_U_t13.npz,train
108,U,14,4,samples\108_U_t14.npz,train
108,U,15,5,samples\108_U_t15.npz,train
108,U,16,6,samples\108_U_t16.npz,train
108,U,17,7,samples\108_U_t17.npz,train
108,U,21,8,samples\108_U_t21.npz,train
108,U,22,9,samples\108_U_t22.npz,train
108,U,23,10,samples\108_U_t23.npz,train
108,U,24,11,samples\108_U_t24.npz,train
108,U,25,12,samples\108_U_t25.npz,train
108,U,26,13,samples\108_U_t26.npz,train
108,U,27,14,samples\108_U_t27.npz,train
108,L,31,8,samples\108_L_t31.npz,train
108,L,32,9,samples\108_L_t32.npz,train
108,L,33,10,samples\108_L_t33.npz,train
108,L,34,11,samples\108_L_t34.npz,train
108,L,35,12,samples\108_L_t35.npz,train
108,L,36,13,samples\108_L_t36.npz,train
108,L,37,14,samples\108_L_t37.npz,train
108,L,41,1,samples\108_L_t41.npz,train
108,L,42,2,samples\108_L_t42.npz,train
108,L,43,3,samples\108_L_t43.npz,train
108,L,44,4,samples\108_L_t44.npz,train
108,L,45,5,samples\108_L_t45.npz,train
108,L,46,6,samples\108_L_t46.npz,train
108,L,47,7,samples\108_L_t47.npz,train
109,U,11,1,samples\109_U_t11.npz,train
109,U,12,2,samples\109_U_t12.npz,train
109,U,13,3,samples\109_U_t13.npz,train
109,U,14,4,samples\109_U_t14.npz,train
109,U,15,5,samples\109_U_t15.npz,train
109,U,16,6,samples\109_U_t16.npz,train
109,U,17,7,samples\109_U_t17.npz,train
109,U,21,8,samples\109_U_t21.npz,train
109,U,22,9,samples\109_U_t22.npz,train
109,U,23,10,samples\109_U_t23.npz,train
109,U,24,11,samples\109_U_t24.npz,train
109,U,25,12,samples\109_U_t25.npz,train
109,U,26,13,samples\109_U_t26.npz,train
109,U,27,14,samples\109_U_t27.npz,train
109,L,31,8,samples\109_L_t31.npz,train
109,L,32,9,samples\109_L_t32.npz,train
109,L,33,10,samples\109_L_t33.npz,train
109,L,34,11,samples\109_L_t34.npz,train
109,L,35,12,samples\109_L_t35.npz,train
109,L,36,13,samples\109_L_t36.npz,train
109,L,37,14,samples\109_L_t37.npz,train
109,L,41,1,samples\109_L_t41.npz,train
109,L,42,2,samples\109_L_t42.npz,train
109,L,43,3,samples\109_L_t43.npz,train
109,L,44,4,samples\109_L_t44.npz,train
109,L,45,5,samples\109_L_t45.npz,train
109,L,46,6,samples\109_L_t46.npz,train
109,L,47,7,samples\109_L_t47.npz,train
110,U,11,1,samples\110_U_t11.npz,train
110,U,12,2,samples\110_U_t12.npz,train
110,U,13,3,samples\110_U_t13.npz,train
110,U,14,4,samples\110_U_t14.npz,train
110,U,15,5,samples\110_U_t15.npz,train
110,U,16,6,samples\110_U_t16.npz,train
110,U,17,7,samples\110_U_t17.npz,train
110,U,21,8,samples\110_U_t21.npz,train
110,U,22,9,samples\110_U_t22.npz,train
110,U,23,10,samples\110_U_t23.npz,train
110,U,24,11,samples\110_U_t24.npz,train
110,U,25,12,samples\110_U_t25.npz,train
110,U,26,13,samples\110_U_t26.npz,train
110,U,27,14,samples\110_U_t27.npz,train
110,L,31,8,samples\110_L_t31.npz,train
110,L,32,9,samples\110_L_t32.npz,train
110,L,33,10,samples\110_L_t33.npz,train
110,L,34,11,samples\110_L_t34.npz,train
110,L,35,12,samples\110_L_t35.npz,train
110,L,36,13,samples\110_L_t36.npz,train
110,L,37,14,samples\110_L_t37.npz,train
110,L,41,1,samples\110_L_t41.npz,train
110,L,42,2,samples\110_L_t42.npz,train
110,L,43,3,samples\110_L_t43.npz,train
110,L,44,4,samples\110_L_t44.npz,train
110,L,45,5,samples\110_L_t45.npz,train
110,L,46,6,samples\110_L_t46.npz,train
110,L,47,7,samples\110_L_t47.npz,train
111,U,11,1,samples\111_U_t11.npz,train
111,U,12,2,samples\111_U_t12.npz,train
111,U,13,3,samples\111_U_t13.npz,train
111,U,14,4,samples\111_U_t14.npz,train
111,U,15,5,samples\111_U_t15.npz,train
